sequence_id,frame_no,Animals - Bird,Animals - Other,Bicycle,Bus,Car,Cones,Construction Signs,Emergency Vehicle,Medium-sized Truck,Motorcycle,Motorized Scooter,Other Vehicle - Construction Vehicle,Other Vehicle - Pedicab,Other Vehicle - Uncommon,Pedestrian,Pedestrian with Object,Personal Mobility Device,Pickup Truck,Pylons,Road Barriers,Rolling Containers,Semi-truck,Signs,Temporary Construction Barriers,Towed Object,Train,Tram / Subway
048,72,0.0,3.0,4.0,0.0,138,1.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,135.0,17.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
048,73,0.0,3.0,4.0,0.0,137,1.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,134.0,17.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
048,74,0.0,3.0,4.0,0.0,136,1.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,134.0,17.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
048,75,0.0,3.0,4.0,0.0,136,1.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,131.0,17.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
048,76,0.0,3.0,4.0,0.0,136,1.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,125.0,16.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
048,77,0.0,2.0,4.0,0.0,136,1.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,124.0,15.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
048,78,0.0,2.0,4.0,0.0,134,1.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,114.0,13.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
048,79,0.0,0.0,4.0,0.0,134,1.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,108.0,12.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
050,0,0.0,3.0,7.0,13.0,108,8.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,22.0,18.0,0.0,1.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,1,0.0,3.0,7.0,13.0,108,8.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,23.0,18.0,0.0,2.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,2,0.0,3.0,7.0,12.0,108,8.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,24.0,19.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,3,0.0,3.0,7.0,12.0,108,8.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,24.0,19.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,4,0.0,3.0,7.0,12.0,108,8.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,24.0,19.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,5,0.0,3.0,6.0,12.0,109,8.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,24.0,19.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,6,0.0,3.0,5.0,12.0,111,8.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,25.0,19.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,7,0.0,3.0,5.0,12.0,112,8.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,25.0,19.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,8,0.0,3.0,5.0,12.0,112,8.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,26.0,18.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,9,0.0,3.0,5.0,12.0,114,8.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,26.0,18.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,10,0.0,3.0,5.0,12.0,114,8.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,27.0,18.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,11,0.0,3.0,5.0,12.0,113,8.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,27.0,18.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,12,0.0,3.0,5.0,12.0,113,8.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,27.0,18.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,13,0.0,3.0,5.0,12.0,113,8.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,27.0,18.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,14,0.0,3.0,5.0,12.0,113,8.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,27.0,18.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,15,0.0,3.0,5.0,12.0,113,8.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,27.0,18.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,16,0.0,3.0,5.0,12.0,113,8.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,27.0,18.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,17,0.0,3.0,5.0,12.0,113,8.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,27.0,18.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,18,0.0,3.0,5.0,12.0,115,8.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,27.0,18.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,19,0.0,3.0,5.0,12.0,114,8.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,27.0,18.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,20,0.0,3.0,5.0,12.0,114,8.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,27.0,18.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,21,0.0,3.0,5.0,12.0,114,8.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,27.0,18.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,22,0.0,3.0,5.0,12.0,114,8.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,27.0,20.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,23,0.0,3.0,5.0,12.0,115,8.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,27.0,20.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,24,0.0,3.0,5.0,12.0,115,8.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,27.0,20.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,25,0.0,3.0,5.0,12.0,115,8.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,27.0,20.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,26,0.0,3.0,5.0,12.0,115,8.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,27.0,20.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,27,0.0,2.0,5.0,12.0,115,8.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,27.0,20.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,28,0.0,2.0,5.0,12.0,115,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,27.0,20.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,29,0.0,2.0,5.0,12.0,114,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,28.0,19.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,30,0.0,2.0,5.0,12.0,114,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,29.0,19.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,31,0.0,2.0,5.0,12.0,113,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,29.0,19.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,32,0.0,2.0,5.0,12.0,113,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,29.0,18.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,33,0.0,2.0,5.0,12.0,112,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,29.0,19.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,34,0.0,2.0,5.0,12.0,112,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,20.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,35,0.0,2.0,5.0,12.0,110,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,20.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,36,0.0,2.0,5.0,12.0,110,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,20.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,37,0.0,2.0,5.0,12.0,110,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,32.0,20.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,38,0.0,2.0,5.0,12.0,110,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,19.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,39,0.0,2.0,5.0,12.0,110,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,19.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,40,0.0,2.0,5.0,12.0,110,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,18.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,41,0.0,2.0,5.0,12.0,110,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,18.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,42,0.0,2.0,5.0,12.0,109,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,18.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,43,0.0,2.0,4.0,12.0,109,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,32.0,18.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,44,0.0,2.0,4.0,12.0,109,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,32.0,19.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,45,0.0,2.0,4.0,12.0,109,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,32.0,19.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,46,0.0,2.0,4.0,12.0,107,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,31.0,19.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,47,0.0,2.0,4.0,12.0,107,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,31.0,19.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,48,0.0,2.0,4.0,12.0,107,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,31.0,19.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,49,0.0,2.0,4.0,12.0,106,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,32.0,19.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,50,0.0,2.0,4.0,12.0,106,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,32.0,19.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,51,0.0,2.0,4.0,12.0,106,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,32.0,19.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,52,0.0,2.0,4.0,12.0,106,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,19.0,0.0,3.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,53,0.0,2.0,4.0,12.0,106,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,32.0,18.0,0.0,2.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,54,0.0,2.0,4.0,12.0,106,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,31.0,18.0,0.0,2.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,55,0.0,2.0,4.0,12.0,105,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,31.0,18.0,0.0,2.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,56,0.0,2.0,5.0,12.0,104,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,31.0,18.0,0.0,2.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,57,0.0,2.0,5.0,12.0,104,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,18.0,0.0,2.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,58,0.0,2.0,5.0,12.0,104,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,19.0,0.0,2.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,59,0.0,2.0,5.0,12.0,104,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,39.0,19.0,0.0,2.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,60,0.0,2.0,5.0,12.0,103,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,39.0,21.0,0.0,2.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,61,0.0,2.0,5.0,12.0,103,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,38.0,22.0,0.0,2.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,62,0.0,2.0,5.0,12.0,103,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,38.0,22.0,0.0,2.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,63,0.0,2.0,5.0,12.0,104,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,38.0,23.0,0.0,2.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,64,0.0,2.0,6.0,12.0,104,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,38.0,24.0,0.0,2.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,65,0.0,2.0,6.0,12.0,104,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,39.0,23.0,0.0,2.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,66,0.0,2.0,6.0,12.0,105,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,41.0,25.0,0.0,2.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,67,0.0,2.0,6.0,12.0,105,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,46.0,26.0,0.0,2.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,68,0.0,2.0,6.0,12.0,106,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,46.0,26.0,0.0,2.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,69,0.0,2.0,6.0,12.0,106,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,46.0,25.0,0.0,2.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,70,0.0,2.0,6.0,12.0,107,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,45.0,25.0,0.0,2.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,71,0.0,2.0,6.0,12.0,107,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,42.0,25.0,0.0,2.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,72,0.0,2.0,6.0,12.0,107,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,41.0,25.0,0.0,2.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,73,0.0,1.0,6.0,12.0,105,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,42.0,25.0,0.0,2.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,74,0.0,1.0,6.0,12.0,104,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,41.0,25.0,0.0,2.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,75,0.0,1.0,6.0,12.0,104,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,42.0,24.0,0.0,2.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,76,0.0,1.0,6.0,12.0,103,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,42.0,25.0,0.0,2.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,77,0.0,1.0,6.0,12.0,102,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,25.0,0.0,2.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,78,0.0,1.0,6.0,12.0,102,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,25.0,0.0,2.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
050,79,0.0,1.0,4.0,12.0,102,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,36.0,25.0,0.0,2.0,0.0,20.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0
051,0,0.0,0.0,1.0,3.0,62,12.0,4.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,4.0,5.0,0.0,2.0,59.0,22.0,7.0,2.0,0.0,27.0,2.0,0.0,0.0
051,1,0.0,0.0,1.0,3.0,62,12.0,4.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,4.0,5.0,0.0,2.0,59.0,22.0,7.0,2.0,0.0,27.0,2.0,0.0,0.0
051,2,0.0,0.0,1.0,3.0,62,12.0,4.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,4.0,5.0,0.0,2.0,59.0,22.0,7.0,2.0,0.0,27.0,2.0,0.0,0.0
051,3,0.0,0.0,1.0,3.0,62,12.0,4.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,4.0,5.0,0.0,2.0,59.0,22.0,7.0,2.0,0.0,27.0,2.0,0.0,0.0
051,4,0.0,0.0,1.0,3.0,62,12.0,4.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,4.0,5.0,0.0,2.0,59.0,22.0,7.0,2.0,0.0,27.0,2.0,0.0,0.0
051,5,0.0,0.0,1.0,3.0,62,12.0,4.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,4.0,5.0,0.0,2.0,59.0,22.0,7.0,2.0,0.0,27.0,2.0,0.0,0.0
051,6,0.0,0.0,1.0,3.0,63,12.0,4.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,5.0,5.0,0.0,2.0,59.0,22.0,7.0,2.0,0.0,27.0,2.0,0.0,0.0
051,7,0.0,0.0,1.0,3.0,63,12.0,4.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,5.0,5.0,0.0,2.0,59.0,22.0,7.0,2.0,0.0,27.0,2.0,0.0,0.0
051,8,0.0,0.0,1.0,3.0,63,12.0,4.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,5.0,5.0,0.0,2.0,59.0,22.0,7.0,2.0,0.0,27.0,2.0,0.0,0.0
051,9,0.0,0.0,1.0,3.0,63,12.0,4.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,5.0,5.0,0.0,2.0,59.0,22.0,7.0,2.0,0.0,27.0,2.0,0.0,0.0
051,10,0.0,0.0,1.0,3.0,63,12.0,4.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,5.0,5.0,0.0,2.0,59.0,22.0,7.0,2.0,0.0,27.0,2.0,0.0,0.0
051,11,0.0,0.0,1.0,3.0,64,12.0,4.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,5.0,5.0,0.0,2.0,59.0,22.0,7.0,2.0,0.0,27.0,2.0,0.0,0.0
051,12,0.0,0.0,1.0,3.0,64,12.0,4.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,7.0,5.0,0.0,2.0,59.0,22.0,7.0,2.0,0.0,27.0,2.0,0.0,0.0
051,13,0.0,0.0,1.0,3.0,64,12.0,4.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,7.0,5.0,0.0,2.0,59.0,22.0,7.0,2.0,0.0,27.0,2.0,0.0,0.0
051,14,0.0,0.0,1.0,3.0,63,12.0,4.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,7.0,5.0,0.0,2.0,59.0,22.0,7.0,2.0,0.0,27.0,2.0,0.0,0.0
051,15,0.0,0.0,1.0,3.0,63,12.0,4.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,7.0,5.0,0.0,2.0,59.0,22.0,7.0,2.0,0.0,27.0,2.0,0.0,0.0
051,16,0.0,0.0,1.0,3.0,63,12.0,4.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,7.0,5.0,0.0,2.0,59.0,22.0,7.0,2.0,0.0,27.0,2.0,0.0,0.0
051,17,0.0,0.0,1.0,3.0,63,12.0,4.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,7.0,5.0,0.0,2.0,59.0,22.0,7.0,2.0,0.0,27.0,2.0,0.0,0.0
051,18,0.0,0.0,1.0,3.0,63,12.0,4.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,7.0,5.0,0.0,2.0,59.0,22.0,7.0,2.0,0.0,27.0,2.0,0.0,0.0
051,19,0.0,0.0,1.0,3.0,63,12.0,4.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,7.0,5.0,0.0,2.0,59.0,22.0,7.0,2.0,0.0,27.0,2.0,0.0,0.0
051,20,0.0,0.0,1.0,3.0,62,12.0,4.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,7.0,5.0,0.0,2.0,59.0,22.0,7.0,2.0,0.0,27.0,2.0,0.0,0.0
051,21,0.0,0.0,1.0,3.0,62,12.0,4.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,7.0,5.0,0.0,2.0,59.0,22.0,7.0,2.0,0.0,27.0,2.0,0.0,0.0
051,22,0.0,0.0,1.0,3.0,62,12.0,4.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,7.0,5.0,0.0,2.0,59.0,22.0,7.0,2.0,0.0,27.0,2.0,0.0,0.0
051,23,0.0,0.0,1.0,3.0,63,12.0,4.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,7.0,5.0,0.0,2.0,59.0,22.0,7.0,2.0,0.0,27.0,2.0,0.0,0.0
051,24,0.0,0.0,1.0,3.0,64,12.0,4.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,7.0,5.0,0.0,2.0,59.0,22.0,7.0,2.0,0.0,27.0,2.0,0.0,0.0
051,25,0.0,0.0,1.0,3.0,63,12.0,4.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,7.0,5.0,0.0,2.0,59.0,22.0,7.0,2.0,0.0,27.0,2.0,0.0,0.0
051,26,0.0,0.0,1.0,3.0,63,12.0,4.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,7.0,5.0,0.0,2.0,59.0,22.0,7.0,2.0,0.0,27.0,2.0,0.0,0.0
051,27,0.0,0.0,1.0,3.0,63,12.0,4.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,7.0,5.0,0.0,2.0,59.0,22.0,7.0,2.0,0.0,27.0,2.0,0.0,0.0
051,28,0.0,0.0,1.0,3.0,63,12.0,4.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,7.0,5.0,0.0,2.0,59.0,22.0,7.0,2.0,0.0,27.0,2.0,0.0,0.0
051,29,0.0,0.0,1.0,3.0,63,12.0,4.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,7.0,5.0,0.0,2.0,59.0,22.0,7.0,2.0,0.0,27.0,2.0,0.0,0.0
051,30,0.0,0.0,1.0,3.0,64,12.0,4.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,7.0,5.0,0.0,2.0,59.0,22.0,7.0,2.0,0.0,27.0,2.0,0.0,0.0
051,31,0.0,0.0,1.0,3.0,64,12.0,4.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,7.0,5.0,0.0,2.0,59.0,22.0,7.0,2.0,0.0,27.0,2.0,0.0,0.0
051,32,0.0,0.0,1.0,3.0,63,12.0,4.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,7.0,5.0,0.0,2.0,59.0,22.0,7.0,2.0,0.0,27.0,2.0,0.0,0.0
051,33,0.0,0.0,1.0,3.0,63,12.0,4.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,7.0,5.0,0.0,2.0,59.0,22.0,7.0,2.0,0.0,27.0,2.0,0.0,0.0
051,34,0.0,0.0,1.0,3.0,63,12.0,4.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,7.0,5.0,0.0,2.0,59.0,22.0,7.0,2.0,0.0,27.0,2.0,0.0,0.0
051,35,0.0,0.0,1.0,3.0,63,12.0,4.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,7.0,5.0,0.0,2.0,59.0,22.0,7.0,2.0,0.0,27.0,2.0,0.0,0.0
051,36,0.0,0.0,1.0,3.0,63,12.0,4.0,0.0,3.0,1.0,0.0,10.0,0.0,0.0,7.0,5.0,0.0,2.0,59.0,22.0,7.0,2.0,0.0,27.0,2.0,0.0,0.0
