sequence_id,frame_no,0,Smoke,Exhaust,Spray or rain,Reflection,Vegetation,Ground,Road,Lane Line Marking,Stop Line Marking,Other Road Marking,Sidewalk,Driveway,Car,Pickup Truck,Medium-sized Truck,Semi-truck,Towed Object,Motorcycle,Other Vehicle - Construction Vehicle,Other Vehicle - Uncommon,Other Vehicle - Pedicab,Emergency Vehicle,Bus,Personal Mobility Device,Motorized Scooter,Bicycle,Train,Tram / Subway,Pedestrian,Pedestrian with Object,Animals - Bird,Animals - Other,Pylons,Road Barriers,Signs,Cones,Construction Signs,Temporary Construction Barriers,Rolling Containers,Building,Other Static Object
057,21,0.0,0.0,0.0,0.0,740,13908,53.0,46705,2094.0,220.0,480.0,7907,0.0,9445,397.0,921.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,310.0,0.0,1.0,76351,17460
057,22,0.0,0.0,0.0,0.0,734,15307,62.0,46438,2178.0,187.0,524.0,7860,0.0,9709,414.0,912.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,333.0,0.0,0.0,76601,18236
057,23,0.0,0.0,0.0,0.0,722,15017,79.0,46207,2346.0,208.0,588.0,7774,0.0,10096,427.0,916.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,341.0,0.0,2.0,74432,18215
057,24,0.0,0.0,0.0,0.0,737,15283,91.0,46100,2377.0,200.0,666.0,7794,0.0,10580,423.0,926.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,363.0,0.0,0.0,72739,18422
057,25,0.0,0.0,0.0,0.0,763,16472,115.0,46429,2298.0,245.0,707.0,7757,0.0,11022,455.0,885.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,406.0,0.0,3.0,72412,19149
057,26,0.0,0.0,0.0,0.0,754,15192,135.0,46614,2254.0,224.0,770.0,7801,0.0,11773,462.0,925.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,435.0,0.0,2.0,70340,19262
057,27,0.0,0.0,0.0,0.0,742,14878,149.0,46698,2111.0,199.0,887.0,7807,0.0,12681,472.0,954.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,470.0,0.0,1.0,69568,18628
057,28,0.0,0.0,0.0,0.0,748,15749,165.0,46221,2091.0,254.0,986.0,7693,0.0,13657,500.0,994.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,505.0,0.0,4.0,69821,18924
057,29,0.0,0.0,0.0,0.0,759,15326,134.0,45158,2013.0,134.0,1143.0,7846,0.0,13594,546.0,984.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,601.0,0.0,2.0,68740,18188
057,30,0.0,0.0,0.0,0.0,755,16306,102.0,45114,2257.0,146.0,934.0,7981,0.0,13318,571.0,937.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,667.0,0.0,3.0,69720,18585
057,31,0.0,0.0,0.0,0.0,745,15380,105.0,45967,2212.0,140.0,667.0,8022,0.0,12874,637.0,848.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,763.0,0.0,2.0,68390,18534
057,32,0.0,0.0,0.0,0.0,748,14866,117.0,46302,2061.0,135.0,796.0,8283,0.0,12598,769.0,780.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,848.0,0.0,1.0,67785,18688
057,33,0.0,0.0,0.0,0.0,770,15931,105.0,46386,1948.0,169.0,716.0,8393,0.0,12526,801.0,718.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,941.0,0.0,2.0,68473,19299
057,34,0.0,0.0,0.0,0.0,782,15306,101.0,46468,1948.0,219.0,494.0,8645,0.0,12426,891.0,598.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,650.0,0.0,0.0,67492,19301
057,35,0.0,0.0,0.0,0.0,771,15469,86.0,46451,1899.0,59.0,200.0,8580,0.0,13122,973.0,655.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,228.0,0.0,0.0,66326,19607
057,36,0.0,0.0,0.0,0.0,770,16296,70.0,45784,2012.0,60.0,152.0,8236,0.0,14846,1118.0,671.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,226.0,0.0,0.0,66334,19999
057,37,0.0,0.0,0.0,0.0,748,14543,119.0,44926,2209.0,58.0,206.0,7910,0.0,17026,1110.0,614.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,212.0,0.0,0.0,64663,20143
057,38,0.0,0.0,0.0,0.0,733,14048,82.0,44408,2165.0,51.0,133.0,7474,0.0,19912,1226.0,672.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,188.0,0.0,0.0,62940,20403
057,39,0.0,0.0,0.0,0.0,719,15007,91.0,45400,1873.0,44.0,102.0,7351,0.0,20578,1317.0,652.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,170.0,0.0,1.0,62809,20596
057,40,0.0,0.0,0.0,0.0,727,14974,105.0,46308,1647.0,54.0,247.0,7485,0.0,19948,1320.0,761.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,155.0,0.0,0.0,61358,20003
057,41,0.0,0.0,0.0,0.0,736,15196,73.0,48375,1545.0,50.0,251.0,7862,0.0,17631,1443.0,756.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,138.0,0.0,1.0,61421,19409
057,42,0.0,0.0,0.0,0.0,713,16832,48.0,48698,1472.0,58.0,177.0,7721,0.0,17085,1511.0,869.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,114.0,0.0,0.0,62776,19131
057,43,0.0,0.0,0.0,0.0,722,16842,26.0,49041,1558.0,44.0,218.0,7506,0.0,16375,1560.0,874.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,93.0,0.0,0.0,61628,19289
057,44,0.0,0.0,0.0,0.0,714,17156,15.0,49210,1588.0,31.0,221.0,7353,0.0,15443,1678.0,841.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,70.0,0.0,0.0,61846,19283
057,45,0.0,0.0,0.0,0.0,722,19269,26.0,49381,1456.0,44.0,178.0,7180,0.0,14376,1838.0,772.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,56.0,0.0,0.0,62595,19901
057,46,0.0,0.0,0.0,0.0,717,18862,48.0,49415,1282.0,42.0,81.0,7116,0.0,13341,2058.0,631.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,61.0,0.0,0.0,62162,20060
057,47,0.0,0.0,0.0,0.0,732,18866,56.0,49000,1330.0,33.0,93.0,6648,0.0,12787,2267.0,457.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,58.0,0.0,0.0,62778,20041
057,48,0.0,0.0,0.0,0.0,738,19788,38.0,48202,1452.0,38.0,131.0,6611,0.0,12404,2530.0,256.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,54.0,0.0,0.0,64581,20517
057,49,0.0,0.0,0.0,0.0,729,18305,30.0,47892,1376.0,52.0,115.0,6575,0.0,11993,2816.0,114.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,52.0,0.0,0.0,64767,20536
057,50,0.0,0.0,0.0,0.0,734,18103,27.0,47931,1285.0,29.0,125.0,6237,0.0,11684,3194.0,114.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,50.0,0.0,0.0,65023,20457
057,51,0.0,0.0,0.0,0.0,722,19161,21.0,47690,1320.0,40.0,87.0,5837,0.0,11518,3635.0,207.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,50.0,0.0,0.0,66975,19873
057,52,0.0,0.0,0.0,0.0,715,17988,12.0,47759,1334.0,39.0,89.0,5507,0.0,11502,4183.0,327.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,50.0,0.0,0.0,66191,19705
057,53,0.0,0.0,0.0,0.0,727,16304,8.0,48323,1424.0,24.0,70.0,5264,0.0,11563,4953.0,464.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,57.0,0.0,0.0,66793,19199
057,54,0.0,0.0,0.0,0.0,731,16207,7.0,49267,1574.0,30.0,47.0,4939,0.0,11733,5703.0,606.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,56.0,0.0,0.0,68087,18558
057,55,0.0,0.0,0.0,0.0,715,14613,7.0,48968,1805.0,46.0,72.0,4930,0.0,12095,5743.0,739.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,37.0,0.0,0.0,68472,17618
057,56,0.0,0.0,0.0,0.0,735,15504,4.0,47428,1563.0,23.0,128.0,5074,0.0,12489,5285.0,732.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,19.0,0.0,0.0,68406,17499
057,57,0.0,0.0,0.0,0.0,710,18668,7.0,45065,1163.0,59.0,179.0,5295,0.0,12738,4150.0,804.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,12.0,0.0,0.0,70117,17608
057,58,0.0,0.0,0.0,0.0,734,18731,6.0,43033,1148.0,35.0,154.0,5065,0.0,13604,3359.0,818.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,14.0,0.0,0.0,71001,16781
057,59,0.0,0.0,0.0,0.0,733,17682,7.0,44149,1221.0,39.0,134.0,4522,0.0,15242,2883.0,723.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,49.0,0.0,0.0,71582,16012
057,60,0.0,0.0,0.0,0.0,738,17605,4.0,47086,1360.0,32.0,107.0,4047,0.0,16976,2222.0,656.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,79.0,0.0,0.0,72319,15252
057,61,0.0,0.0,0.0,0.0,737,16370,2.0,49215,1403.0,26.0,90.0,3892,0.0,17035,2289.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,228.0,0.0,68.0,0.0,0.0,71029,14488
057,62,0.0,0.0,0.0,0.0,754,17578,4.0,47722,1150.0,25.0,86.0,4075,0.0,17408,2159.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,291.0,0.0,44.0,0.0,0.0,72692,14400
057,63,0.0,0.0,0.0,0.0,742,17594,5.0,46669,1151.0,26.0,89.0,4276,0.0,17661,2122.0,329.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,31.0,0.0,1.0,72057,13660
057,64,0.0,0.0,0.0,0.0,744,17627,12.0,46669,1178.0,10.0,64.0,4214,0.0,17899,2308.0,242.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,376.0,0.0,35.0,0.0,0.0,72079,12678
057,65,0.0,0.0,0.0,0.0,728,18816,5.0,46853,1265.0,15.0,55.0,3965,0.0,18477,2441.0,155.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,0.0,0.0,0.0,0.0,0.0,433.0,0.0,43.0,0.0,0.0,72761,12367
057,66,0.0,0.0,0.0,0.0,746,17556,2.0,47245,1338.0,14.0,42.0,3851,0.0,18718,2510.0,84.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,0.0,0.0,0.0,0.0,0.0,509.0,0.0,44.0,0.0,0.0,72312,11829
057,67,0.0,0.0,0.0,0.0,749,16942,2.0,46514,1223.0,9.0,40.0,3691,0.0,20092,2591.0,49.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,0.0,0.0,0.0,0.0,0.0,495.0,0.0,39.0,0.0,0.0,73460,11424
057,68,0.0,0.0,0.0,0.0,758,18206,6.0,45896,1102.0,6.0,40.0,3432,0.0,21420,2666.0,34.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,30.0,0.0,0.0,74304,11325
057,69,0.0,0.0,0.0,0.0,716,18064,2.0,45559,1134.0,7.0,31.0,3209,0.0,21961,2501.0,25.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0,0.0,0.0,0.0,0.0,0.0,236.0,0.0,33.0,0.0,0.0,73619,10701
057,70,0.0,0.0,0.0,0.0,738,18036,2.0,46431,1164.0,10.0,31.0,3252,0.0,21297,2385.0,22.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,28.0,0.0,0.0,73708,10330
057,71,0.0,0.0,0.0,0.0,748,18892,2.0,46268,1189.0,9.0,28.0,3494,0.0,20202,2127.0,23.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0,0.0,0.0,0.0,0.0,0.0,267.0,0.0,28.0,0.0,0.0,76187,10103
057,72,0.0,0.0,0.0,0.0,708,18234,2.0,45548,1215.0,7.0,25.0,4000,0.0,20054,1922.0,23.0,0.0,0.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,0.0,0.0,0.0,0.0,0.0,274.0,0.0,25.0,0.0,0.0,76293,9181
057,73,0.0,0.0,0.0,0.0,729,18292,3.0,45729,1168.0,7.0,24.0,4160,0.0,20682,1713.0,34.0,0.0,0.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,21.0,0.0,0.0,75044,8761
057,74,0.0,0.0,0.0,0.0,730,19402,3.0,45953,1080.0,8.0,17.0,3793,0.0,20732,1522.0,32.0,0.0,0.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,20.0,0.0,0.0,75677,9019
057,75,0.0,0.0,0.0,0.0,733,18670,3.0,45710,1061.0,6.0,17.0,3573,0.0,21460,1372.0,37.0,0.0,0.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,0.0,0.0,0.0,0.0,0.0,259.0,0.0,17.0,0.0,1.0,74749,8889
057,76,0.0,0.0,0.0,0.0,736,17750,1.0,44477,1145.0,1.0,11.0,3548,0.0,22428,1214.0,42.0,0.0,0.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0,13.0,0.0,0.0,75046,8830
057,77,0.0,0.0,0.0,0.0,741,18543,0.0,43492,1142.0,2.0,13.0,3476,0.0,23878,1063.0,45.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835.0,0.0,0.0,0.0,0.0,0.0,305.0,0.0,16.0,0.0,1.0,76374,8572
057,78,0.0,0.0,0.0,0.0,747,17725,0.0,42399,1141.0,6.0,10.0,2855,0.0,25867,904.0,49.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,15.0,0.0,1.0,75591,8602
057,79,0.0,0.0,0.0,0.0,752,17970,0.0,41356,1087.0,1.0,10.0,1998,0.0,28212,758.0,50.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,289.0,0.0,14.0,0.0,0.0,74966,8710
058,0,0.0,0.0,0.0,0.0,785,23410,125.0,35076,300.0,31.0,261.0,2215,0.0,31740,920.0,9.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1434.0,247.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,821.0,113.0,64113,9701
058,1,0.0,0.0,0.0,0.0,776,22041,125.0,34887,302.0,40.0,330.0,2180,0.0,30926,918.0,13.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1471.0,261.0,0.0,0.0,0.0,0.0,293.0,0.0,0.0,1193.0,114.0,63991,9450
058,2,0.0,0.0,0.0,0.0,797,21617,107.0,35756,293.0,47.0,307.0,2071,0.0,28272,956.0,15.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1477.0,280.0,0.0,0.0,0.0,0.0,266.0,0.0,0.0,1682.0,124.0,64380,9412
058,3,0.0,0.0,0.0,0.0,809,21224,93.0,36949,315.0,56.0,401.0,2032,0.0,27111,983.0,11.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469.0,286.0,0.0,0.0,0.0,0.0,258.0,0.0,0.0,2140.0,125.0,64508,9073
058,4,0.0,0.0,0.0,0.0,773,21778,79.0,38434,346.0,58.0,387.0,2099,0.0,25803,1009.0,12.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1473.0,302.0,0.0,0.0,0.0,0.0,337.0,0.0,0.0,2423.0,139.0,64928,9151
058,5,0.0,0.0,0.0,0.0,783,20549,76.0,40464,351.0,65.0,382.0,2132,0.0,25959,1070.0,29.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1447.0,334.0,0.0,0.0,0.0,0.0,261.0,0.0,0.0,2682.0,172.0,64474,8805
058,6,0.0,0.0,0.0,0.0,772,20299,71.0,41568,355.0,57.0,423.0,2081,0.0,26949,1070.0,15.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1453.0,417.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,2828.0,168.0,64661,8730
058,7,0.0,0.0,0.0,0.0,767,19802,61.0,42598,375.0,54.0,440.0,1992,0.0,26347,982.0,18.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1501.0,372.0,0.0,0.0,0.0,0.0,349.0,0.0,0.0,3020.0,185.0,64720,8841
058,8,0.0,0.0,0.0,0.0,765,20046,61.0,42944,375.0,74.0,391.0,1843,0.0,26879,836.0,14.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1568.0,336.0,0.0,0.0,0.0,0.0,353.0,0.0,0.0,3224.0,182.0,65075,9255
058,9,0.0,0.0,0.0,0.0,784,18697,61.0,42966,389.0,87.0,356.0,1793,0.0,27120,752.0,10.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617.0,339.0,0.0,0.0,0.0,0.0,305.0,0.0,0.0,3460.0,166.0,64761,9512
058,10,0.0,0.0,0.0,0.0,796,18443,48.0,42735,369.0,66.0,349.0,1743,0.0,26991,945.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1622.0,307.0,0.0,0.0,0.0,0.0,333.0,0.0,0.0,3656.0,147.0,64846,9693
058,11,0.0,0.0,0.0,0.0,802,18115,26.0,42628,399.0,77.0,386.0,1744,0.0,26905,958.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1559.0,312.0,0.0,0.0,0.0,0.0,330.0,0.0,0.0,3868.0,175.0,65425,9519
058,12,0.0,0.0,0.0,0.0,810,18233,25.0,42568,401.0,92.0,389.0,1768,0.0,27407,816.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1271.0,323.0,0.0,0.0,0.0,0.0,369.0,0.0,0.0,4127.0,197.0,65967,9548
058,13,0.0,0.0,0.0,0.0,818,17122,26.0,42354,393.0,76.0,443.0,1701,0.0,27793,637.0,5.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179.0,339.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,4155.0,201.0,65992,9501
058,14,0.0,0.0,0.0,0.0,859,16580,26.0,41848,354.0,131.0,373.0,1674,0.0,28646,648.0,8.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1196.0,362.0,0.0,0.0,0.0,0.0,319.0,0.0,0.0,4056.0,242.0,65899,9633
058,15,0.0,0.0,0.0,0.0,876,15866,23.0,40422,286.0,108.0,462.0,1592,0.0,29836,838.0,9.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1235.0,403.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,3773.0,253.0,66336,10088
058,16,0.0,0.0,0.0,0.0,859,15949,32.0,40338,302.0,105.0,559.0,1521,0.0,29544,1088.0,7.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1229.0,449.0,0.0,0.0,0.0,0.0,319.0,0.0,0.0,3668.0,203.0,66884,10657
058,17,0.0,0.0,0.0,0.0,798,15258,26.0,40550,339.0,145.0,450.0,1520,0.0,29120,1233.0,7.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1225.0,562.0,0.0,0.0,0.0,0.0,283.0,0.0,0.0,3868.0,270.0,66517,10336
058,18,0.0,0.0,0.0,0.0,789,14965,34.0,41424,342.0,119.0,551.0,1573,0.0,28889,1411.0,6.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.0,518.0,0.0,0.0,0.0,0.0,284.0,0.0,0.0,4106.0,319.0,66576,10441
058,19,0.0,0.0,0.0,0.0,756,14878,32.0,42174,386.0,173.0,697.0,1675,0.0,28270,1434.0,7.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1392.0,509.0,0.0,0.0,0.0,0.0,268.0,0.0,0.0,4524.0,328.0,65869,10684
058,20,0.0,0.0,0.0,0.0,780,14814,37.0,43042,382.0,186.0,760.0,1738,0.0,27603,1409.0,7.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1516.0,505.0,0.0,0.0,0.0,0.0,272.0,0.0,0.0,4887.0,308.0,66169,10990
058,21,0.0,0.0,0.0,0.0,798,14395,44.0,43815,374.0,180.0,870.0,1828,0.0,27545,1323.0,5.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1520.0,477.0,0.0,0.0,0.0,0.0,203.0,0.0,0.0,5112.0,274.0,64840,10594
058,22,0.0,0.0,0.0,0.0,786,14637,119.0,44386,318.0,199.0,846.0,1924,0.0,27528,1174.0,7.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1398.0,457.0,0.0,0.0,0.0,0.0,185.0,0.0,0.0,5359.0,228.0,64075,10576
